sub,group,hemi,roi,cond,roi_size,mean_act,volume,sum_selec
sub-spaceloc2016,control,left,ventral_visual_cortex,non_tool,376527,5.961739540100098,76827.0,458022.5625
sub-spaceloc2016,control,left,ventral_visual_cortex,object,376527,4.750006198883057,35339.0,167860.46875
sub-spaceloc2016,control,left,hemi,space,692354,6.257369518280029,88429.0,553332.9375
sub-spaceloc2016,control,left,hemi,feat,692354,5.9109883308410645,74575.0,440811.9375
sub-spaceloc2016,control,left,hemi,tool,692354,5.642033576965332,85351.0,481553.21875
sub-spaceloc2016,control,left,hemi,non_tool,692354,5.359236717224121,116944.0,626730.5625
sub-spaceloc2016,control,left,hemi,object,692354,4.412191390991211,46379.0,204633.03125
sub-spaceloc2016,control,right,dorsal_visual_cortex,space,55071,7.768684387207031,22179.0,172301.65625
sub-spaceloc2016,control,right,dorsal_visual_cortex,feat,55071,6.906383514404297,17438.0,120433.515625
sub-spaceloc2016,control,right,dorsal_visual_cortex,tool,55071,6.342833042144775,15711.0,99652.25
sub-spaceloc2016,control,right,dorsal_visual_cortex,non_tool,55071,6.432469844818115,20709.0,133210.015625
sub-spaceloc2016,control,right,dorsal_visual_cortex,object,55071,4.677427291870117,5683.0,26581.8203125
sub-spaceloc2016,control,right,ventral_visual_cortex,space,373206,7.3407440185546875,65721.0,482441.03125
sub-spaceloc2016,control,right,ventral_visual_cortex,feat,373206,6.884978771209717,56451.0,388663.9375
sub-spaceloc2016,control,right,ventral_visual_cortex,tool,373206,6.478572845458984,52931.0,342917.34375
sub-spaceloc2016,control,right,ventral_visual_cortex,non_tool,373206,6.235334396362305,77021.0,480251.6875
sub-spaceloc2016,control,right,ventral_visual_cortex,object,373206,4.740234851837158,28242.0,133873.71875
sub-spaceloc2016,control,right,hemi,space,680647,6.7636494636535645,98327.0,665049.375
sub-spaceloc2016,control,right,hemi,feat,680647,6.346673965454102,82954.0,526482.0
sub-spaceloc2016,control,right,hemi,tool,680647,5.990649223327637,72332.0,433315.625
sub-spaceloc2016,control,right,hemi,non_tool,680647,5.662178993225098,114510.0,648376.125
sub-spaceloc2016,control,right,hemi,object,680647,4.502877712249756,36106.0,162580.90625
sub-spaceloc2017,control,left,dorsal_visual_cortex,space,56479,6.554779052734375,18988.0,124462.140625
sub-spaceloc2017,control,left,dorsal_visual_cortex,feat,56479,6.5432047843933105,18087.0,118346.9453125
sub-spaceloc2017,control,left,dorsal_visual_cortex,tool,56479,6.826608180999756,17453.0,119144.7890625
sub-spaceloc2017,control,left,dorsal_visual_cortex,non_tool,56479,7.301942825317383,15922.0,116261.53125
sub-spaceloc2017,control,left,dorsal_visual_cortex,object,56479,4.556784152984619,6937.0,31610.41015625
sub-spaceloc2017,control,left,ventral_visual_cortex,space,363590,5.767386436462402,46797.0,269896.375
sub-spaceloc2017,control,left,ventral_visual_cortex,feat,363590,5.884054183959961,47921.0,281969.75
sub-spaceloc2017,control,left,ventral_visual_cortex,tool,363590,6.526492118835449,44689.0,291662.40625
sub-spaceloc2017,control,left,ventral_visual_cortex,non_tool,363590,6.935317516326904,49475.0,343124.84375
sub-spaceloc2017,control,left,ventral_visual_cortex,object,363590,4.567572593688965,27064.0,123616.7890625
sub-spaceloc2017,control,left,hemi,space,667912,5.423264980316162,67467.0,365891.40625
sub-spaceloc2017,control,left,hemi,feat,667912,5.505794048309326,68944.0,379591.46875
sub-spaceloc2017,control,left,hemi,tool,667912,6.041298866271973,60400.0,364894.4375
sub-spaceloc2017,control,left,hemi,non_tool,667912,6.440395355224609,67387.0,433998.90625
sub-spaceloc2017,control,left,hemi,object,667912,4.289083003997803,33865.0,145249.796875
sub-spaceloc2017,control,right,dorsal_visual_cortex,space,55879,5.93781042098999,16795.0,99725.5234375
sub-spaceloc2017,control,right,dorsal_visual_cortex,feat,55879,5.517465114593506,15700.0,86624.203125
sub-spaceloc2017,control,right,dorsal_visual_cortex,tool,55879,5.7361602783203125,15498.0,88899.015625
sub-spaceloc2017,control,right,dorsal_visual_cortex,non_tool,55879,6.48158073425293,16400.0,106297.921875
sub-spaceloc2017,control,right,dorsal_visual_cortex,object,55879,4.458171367645264,5553.0,24756.224609375
sub-spaceloc2017,control,right,ventral_visual_cortex,space,365537,5.227453231811523,42053.0,219830.09375
sub-spaceloc2017,control,right,ventral_visual_cortex,feat,365537,4.9809770584106445,45108.0,224681.921875
sub-spaceloc2017,control,right,ventral_visual_cortex,tool,365537,5.666308403015137,38892.0,220374.0625
sub-spaceloc2017,control,right,ventral_visual_cortex,non_tool,365537,6.4641313552856445,48632.0,314363.625
sub-spaceloc2017,control,right,ventral_visual_cortex,object,365537,4.091921806335449,22258.0,91078.0
sub-spaceloc2017,control,right,hemi,space,665892,4.954746723175049,61238.0,303418.78125
sub-spaceloc2017,control,right,hemi,feat,665892,4.665943145751953,67517.0,315030.46875
sub-spaceloc2017,control,right,hemi,tool,665892,5.263912677764893,51684.0,272060.0625
sub-spaceloc2017,control,right,hemi,non_tool,665892,5.941718101501465,65923.0,391695.875
sub-spaceloc2017,control,right,hemi,object,665892,3.8677947521209717,28083.0,108619.28125
sub-spaceloc2018,control,left,dorsal_visual_cortex,space,53392,6.200955867767334,9882.0,61277.84375
sub-spaceloc2018,control,left,dorsal_visual_cortex,feat,53392,6.250411510467529,10017.0,62610.37109375
sub-spaceloc2018,control,left,dorsal_visual_cortex,tool,53392,7.164786338806152,14363.0,102907.828125
sub-spaceloc2018,control,left,dorsal_visual_cortex,non_tool,53392,7.550724506378174,11233.0,84817.2890625
sub-spaceloc2018,control,left,dorsal_visual_cortex,object,53392,4.378340721130371,5313.0,23262.125
sub-spaceloc2018,control,left,ventral_visual_cortex,space,334811,5.324431419372559,32463.0,172847.015625
sub-spaceloc2018,control,left,ventral_visual_cortex,feat,334811,5.203113079071045,45274.0,235565.734375
sub-spaceloc2018,control,left,ventral_visual_cortex,tool,334811,6.885414123535156,40573.0,279361.90625
sub-spaceloc2018,control,left,ventral_visual_cortex,non_tool,334811,7.338393688201904,36406.0,267161.5625
sub-spaceloc2018,control,left,ventral_visual_cortex,object,334811,4.573209285736084,18913.0,86493.109375
sub-spaceloc2018,control,left,hemi,space,615270,4.85775089263916,48762.0,236873.640625
sub-spaceloc2018,control,left,hemi,feat,615270,4.68267822265625,71780.0,336122.65625
sub-spaceloc2018,control,left,hemi,tool,615270,6.305278778076172,55647.0,350869.84375
sub-spaceloc2018,control,left,hemi,non_tool,615270,6.6331787109375,48151.0,319394.1875
sub-spaceloc2018,control,left,hemi,object,615270,4.3821940422058105,22278.0,97626.515625
sub-spaceloc2018,control,right,dorsal_visual_cortex,space,49188,5.685520172119141,11519.0,65491.5078125
sub-spaceloc2018,control,right,dorsal_visual_cortex,feat,49188,5.820449352264404,10492.0,61068.15234375
sub-spaceloc2018,control,right,dorsal_visual_cortex,tool,49188,6.910622596740723,14031.0,96962.9453125
sub-spaceloc2018,control,right,dorsal_visual_cortex,non_tool,49188,7.381628036499023,11630.0,85848.3359375
sub-spaceloc2018,control,right,dorsal_visual_cortex,object,49188,4.398221492767334,4050.0,17812.796875
sub-spaceloc2018,control,right,ventral_visual_cortex,space,327872,5.177452564239502,34238.0,177265.625
sub-spaceloc2018,control,right,ventral_visual_cortex,feat,327872,5.220221042633057,43788.0,228583.03125
sub-spaceloc2018,control,right,ventral_visual_cortex,tool,327872,6.836358547210693,38888.0,265852.3125
sub-spaceloc2018,control,right,ventral_visual_cortex,non_tool,327872,7.150733470916748,36963.0,264312.5625
sub-spaceloc2018,control,right,ventral_visual_cortex,object,327872,4.572660446166992,15678.0,71690.171875
sub-spaceloc2018,control,right,hemi,space,599247,4.793686866760254,52611.0,252200.671875
sub-spaceloc2018,control,right,hemi,feat,599247,4.760525703430176,69433.0,330537.59375
sub-spaceloc2018,control,right,hemi,tool,599247,6.2180585861206055,55218.0,343348.75
sub-spaceloc2018,control,right,hemi,non_tool,599247,6.489892482757568,51104.0,331659.46875
sub-spaceloc2018,control,right,hemi,object,599247,4.299435615539551,19416.0,83477.84375
sub-025,control,left,dorsal_visual_cortex,face,65356,3.161409616470337,1272.0,4021.31298828125
sub-025,control,left,dorsal_visual_cortex,word,65356,3.0444371700286865,2275.0,6926.0947265625
sub-025,control,left,ventral_visual_cortex,face,426435,3.6320645809173584,10864.0,39458.75
sub-025,control,left,ventral_visual_cortex,word,426435,3.5366222858428955,12878.0,45544.62109375
sub-025,control,left,hemi,face,782310,3.416903257369995,15674.0,53556.54296875
sub-025,control,left,hemi,word,782310,3.547489643096924,22672.0,80428.6875
sub-025,control,right,dorsal_visual_cortex,face,61708,3.2436811923980713,2218.0,7194.48486328125
sub-025,control,right,dorsal_visual_cortex,word,61708,2.9306609630584717,1419.0,4158.60791015625
sub-025,control,right,ventral_visual_cortex,face,421497,3.807468891143799,16847.0,64144.4296875
sub-025,control,right,ventral_visual_cortex,word,421497,3.1987783908843994,6193.0,19810.03515625
sub-025,control,right,hemi,face,768737,3.6759212017059326,22366.0,82215.65625
sub-025,control,right,hemi,word,768737,3.1725244522094727,10629.0,33720.76171875
sub-038,control,left,dorsal_visual_cortex,face,59685,2.589556932449341,23.0,59.559810638427734
sub-038,control,left,dorsal_visual_cortex,word,59685,2.795165538787842,451.0,1260.61962890625
sub-038,control,left,ventral_visual_cortex,face,384461,3.149007797241211,2915.0,9179.357421875
sub-038,control,left,ventral_visual_cortex,word,384461,3.1617214679718018,3681.0,11638.296875
sub-038,control,left,hemi,face,707532,3.026172399520874,4190.0,12679.662109375
sub-038,control,left,hemi,word,707532,3.0721728801727295,4824.0,14820.162109375
sub-038,control,right,dorsal_visual_cortex,face,58401,2.624507427215576,219.0,574.7671508789062
sub-038,control,right,dorsal_visual_cortex,word,58401,2.986170530319214,233.0,695.7777099609375
sub-038,control,right,ventral_visual_cortex,face,382089,3.05230975151062,2673.0,8158.82373046875
sub-038,control,right,ventral_visual_cortex,word,382089,2.9993813037872314,1363.0,4088.15673828125
sub-038,control,right,hemi,face,699009,2.976400852203369,3316.0,9869.7451171875
sub-038,control,right,hemi,word,699009,2.933992385864258,1960.0,5750.625
sub-057,control,left,dorsal_visual_cortex,face,61085,2.7499072551727295,196.0,538.9818115234375
sub-057,control,left,dorsal_visual_cortex,word,61085,2.9863758087158203,307.0,916.8173828125
sub-057,control,left,ventral_visual_cortex,face,399460,3.6231889724731445,6809.0,24670.29296875
sub-057,control,left,ventral_visual_cortex,word,399460,3.137430191040039,2693.0,8449.099609375
sub-057,control,left,hemi,face,732882,3.398716688156128,8938.0,30377.73046875
sub-057,control,left,hemi,word,732882,3.0502631664276123,3491.0,10648.46875
sub-057,control,right,dorsal_visual_cortex,face,59239,2.8453378677368164,646.0,1838.0882568359375
sub-057,control,right,dorsal_visual_cortex,word,59239,2.969478130340576,395.0,1172.94384765625
sub-057,control,right,ventral_visual_cortex,face,396090,3.6252620220184326,9011.0,32667.236328125
sub-057,control,right,ventral_visual_cortex,word,396090,3.100421667098999,2069.0,6414.7724609375
sub-057,control,right,hemi,face,721843,3.3967301845550537,12261.0,41647.30859375
sub-057,control,right,hemi,word,721843,3.018097162246704,2732.0,8245.44140625
sub-059,control,left,dorsal_visual_cortex,face,57375,2.819194793701172,1332.0,3755.16748046875
sub-059,control,left,dorsal_visual_cortex,word,57375,2.872504711151123,4522.0,12989.466796875
sub-059,control,left,ventral_visual_cortex,face,367361,3.4186480045318604,5213.0,17821.412109375
sub-059,control,left,ventral_visual_cortex,word,367361,3.230393409729004,15929.0,51456.9375
sub-059,control,left,hemi,face,674648,3.2684292793273926,6462.0,21120.58984375
sub-059,control,left,hemi,word,674648,3.2053401470184326,25498.0,81729.765625
sub-059,control,right,dorsal_visual_cortex,face,56169,2.968679904937744,3200.0,9499.775390625
sub-059,control,right,dorsal_visual_cortex,word,56169,2.8789358139038086,4719.0,13585.6982421875
sub-059,control,right,ventral_visual_cortex,face,364229,3.7009987831115723,11258.0,41665.84375
sub-059,control,right,ventral_visual_cortex,word,364229,2.9402284622192383,11491.0,33786.1640625
sub-059,control,right,hemi,face,664009,3.524545192718506,14266.0,50281.16015625
sub-059,control,right,hemi,word,664009,2.8986010551452637,18622.0,53977.75
sub-064,control,left,dorsal_visual_cortex,face,57840,2.513580083847046,124.0,311.6839294433594
sub-064,control,left,dorsal_visual_cortex,word,57840,2.8881523609161377,1280.0,3696.8349609375
sub-064,control,left,ventral_visual_cortex,face,367092,3.3848440647125244,2743.0,9284.626953125
sub-064,control,left,ventral_visual_cortex,word,367092,3.2734434604644775,7476.0,24472.263671875
sub-064,control,left,hemi,face,675009,3.2735798358917236,3217.0,10531.1064453125
sub-064,control,left,hemi,word,675009,3.1806161403656006,10835.0,34461.9765625
sub-064,control,right,dorsal_visual_cortex,face,53668,2.5106446743011475,50.0,125.53223419189453
sub-064,control,right,dorsal_visual_cortex,word,53668,2.659968376159668,955.0,2540.269775390625
sub-064,control,right,ventral_visual_cortex,face,363382,3.4567599296569824,2786.0,9630.533203125
sub-064,control,right,ventral_visual_cortex,word,363382,3.037940502166748,3642.0,11064.1796875
sub-064,control,right,hemi,face,665909,3.332960844039917,3404.0,11345.3984375
sub-064,control,right,hemi,word,665909,3.0108072757720947,5275.0,15882.0078125
sub-067,control,left,dorsal_visual_cortex,face,48427,2.851778030395508,184.0,524.7271728515625
sub-067,control,left,dorsal_visual_cortex,word,48427,2.6544666290283203,404.0,1072.404541015625
sub-067,control,left,ventral_visual_cortex,face,315797,2.6792049407958984,2092.0,5604.89697265625
sub-067,control,left,ventral_visual_cortex,word,315797,2.7160770893096924,1749.0,4750.4189453125
sub-067,control,left,hemi,face,580273,2.654102325439453,3162.0,8392.271484375
sub-067,control,left,hemi,word,580273,2.719353675842285,3024.0,8223.3251953125
sub-067,control,right,dorsal_visual_cortex,face,48917,2.5735678672790527,148.0,380.8880615234375
sub-067,control,right,dorsal_visual_cortex,word,48917,2.650695562362671,267.0,707.7357177734375
sub-067,control,right,ventral_visual_cortex,face,320372,2.9197864532470703,2212.0,6458.5673828125
sub-067,control,right,ventral_visual_cortex,word,320372,2.712627649307251,687.0,1863.5751953125
sub-067,control,right,hemi,face,584234,2.858675003051758,3147.0,8996.25
sub-067,control,right,hemi,word,584234,2.7408030033111572,1349.0,3697.34326171875
sub-068,control,left,dorsal_visual_cortex,face,56731,2.729895830154419,113.0,308.4782409667969
sub-068,control,left,dorsal_visual_cortex,word,56731,2.741948366165161,314.0,860.9718017578125
sub-068,control,left,ventral_visual_cortex,face,372301,3.3717453479766846,3630.0,12239.435546875
sub-068,control,left,ventral_visual_cortex,word,372301,3.1726911067962646,4569.0,14496.025390625
sub-068,control,left,hemi,face,686378,3.2628111839294434,4359.0,14222.59375
sub-068,control,left,hemi,word,686378,3.104135513305664,6553.0,20341.400390625
sub-068,control,right,dorsal_visual_cortex,face,55776,2.8288469314575195,817.0,2311.16796875
sub-068,control,right,dorsal_visual_cortex,word,55776,2.6427249908447266,268.0,708.2503051757812
sub-068,control,right,ventral_visual_cortex,face,370967,3.2073800563812256,5128.0,16447.4453125
sub-068,control,right,ventral_visual_cortex,word,370967,2.715419054031372,1160.0,3149.88623046875
sub-068,control,right,hemi,face,675358,3.085405111312866,7056.0,21770.619140625
sub-068,control,right,hemi,word,675358,2.75185489654541,2196.0,6043.0732421875
sub-071,control,left,dorsal_visual_cortex,face,58256,2.7904579639434814,1816.0,5067.4716796875
sub-071,control,left,dorsal_visual_cortex,word,58256,2.5130467414855957,100.0,251.30467224121094
sub-071,control,left,ventral_visual_cortex,face,390767,2.7386162281036377,2693.0,7375.09375
sub-071,control,left,ventral_visual_cortex,word,390767,2.5695509910583496,1109.0,2849.632080078125
sub-071,control,left,hemi,face,716260,2.7342662811279297,4801.0,13127.212890625
sub-071,control,left,hemi,word,716260,2.5761890411376953,1668.0,4297.08349609375
sub-071,control,right,dorsal_visual_cortex,face,60179,2.878580093383789,3221.0,9271.90625
sub-071,control,right,dorsal_visual_cortex,word,60179,2.5314013957977295,252.0,637.9131469726562
sub-071,control,right,ventral_visual_cortex,face,391552,2.789289951324463,4464.0,12451.390625
sub-071,control,right,ventral_visual_cortex,word,391552,2.556239128112793,1256.0,3210.63623046875
sub-071,control,right,hemi,face,713425,2.7932474613189697,7052.0,19697.98046875
sub-071,control,right,hemi,word,713425,2.5595154762268066,1792.0,4586.65185546875
sub-083,control,left,dorsal_visual_cortex,face,67354,3.15048885345459,334.0,1052.2633056640625
sub-083,control,left,dorsal_visual_cortex,word,67354,2.947523355484009,2625.0,7737.2490234375
sub-083,control,left,ventral_visual_cortex,face,423316,3.8570313453674316,6576.0,25363.837890625
sub-083,control,left,ventral_visual_cortex,word,423316,3.329348087310791,13633.0,45389.00390625
sub-083,control,left,hemi,face,776469,3.6958982944488525,7856.0,29034.9765625
sub-083,control,left,hemi,word,776469,3.2480335235595703,21792.0,70781.1484375
sub-083,control,right,dorsal_visual_cortex,face,62276,3.3463969230651855,1076.0,3600.72314453125
sub-083,control,right,dorsal_visual_cortex,word,62276,2.763765811920166,1235.0,3413.250732421875
sub-083,control,right,ventral_visual_cortex,face,419466,3.9038660526275635,10033.0,39167.48828125
sub-083,control,right,ventral_visual_cortex,word,419466,2.9185426235198975,7591.0,22154.65625
sub-083,control,right,hemi,face,769323,3.72016978263855,12668.0,47127.109375
sub-083,control,right,hemi,word,769323,2.9177989959716797,13967.0,40752.8984375
sub-084,control,left,dorsal_visual_cortex,face,64135,2.7254459857940674,2504.0,6824.5166015625
sub-084,control,left,dorsal_visual_cortex,word,64135,2.8556883335113525,4954.0,14147.080078125
sub-084,control,left,ventral_visual_cortex,face,424721,2.8319554328918457,10381.0,29398.529296875
sub-084,control,left,ventral_visual_cortex,word,424721,2.979896306991577,24236.0,72220.765625
sub-084,control,left,hemi,face,779033,2.8110218048095703,19728.0,55455.8359375
sub-084,control,left,hemi,word,779033,2.9665472507476807,47549.0,141056.359375
sub-084,control,right,dorsal_visual_cortex,face,63759,2.875290870666504,3786.0,10885.8515625
sub-084,control,right,dorsal_visual_cortex,word,63759,3.035630464553833,4617.0,14015.505859375
sub-084,control,right,ventral_visual_cortex,face,421945,2.926239252090454,15356.0,44935.328125
sub-084,control,right,ventral_visual_cortex,word,421945,3.028884172439575,22043.0,66765.6953125
sub-084,control,right,hemi,face,770331,2.8944740295410156,28189.0,81592.328125
sub-084,control,right,hemi,word,770331,3.0267510414123535,44229.0,133870.171875
sub-085,control,left,dorsal_visual_cortex,face,63217,3.508837938308716,4629.0,16242.4111328125
sub-085,control,left,dorsal_visual_cortex,word,63217,3.099619150161743,4826.0,14958.76171875
sub-085,control,left,ventral_visual_cortex,face,396897,3.519571304321289,31074.0,109367.15625
sub-085,control,left,ventral_visual_cortex,word,396897,3.386538505554199,20399.0,69082.0
sub-085,control,left,hemi,face,726473,3.4494686126708984,53539.0,184681.09375
sub-085,control,left,hemi,word,726473,3.275561809539795,34014.0,111414.9609375
sub-085,control,right,dorsal_visual_cortex,face,57762,3.1280641555786133,3883.0,12146.2734375
sub-085,control,right,dorsal_visual_cortex,word,57762,2.798593044281006,1479.0,4139.119140625
sub-085,control,right,ventral_visual_cortex,face,393286,3.5744142532348633,33414.0,119435.4765625
sub-085,control,right,ventral_visual_cortex,word,393286,2.9555766582489014,9826.0,29041.49609375
sub-085,control,right,hemi,face,725861,3.4324588775634766,55528.0,190597.578125
sub-085,control,right,hemi,word,725861,2.908564567565918,16935.0,49256.54296875
sub-087,control,left,dorsal_visual_cortex,face,60031,3.475630521774292,856.0,2975.1396484375
sub-087,control,left,dorsal_visual_cortex,word,60031,3.148409366607666,1872.0,5893.822265625
sub-087,control,left,ventral_visual_cortex,face,374643,3.5324954986572266,9490.0,33523.3828125
sub-087,control,left,ventral_visual_cortex,word,374643,3.8800435066223145,16099.0,62464.8203125
sub-087,control,left,hemi,face,688937,3.389024257659912,13143.0,44541.9453125
sub-087,control,left,hemi,word,688937,3.704249382019043,25669.0,95084.375
sub-087,control,right,dorsal_visual_cortex,face,58387,3.6432485580444336,1219.0,4441.1201171875
sub-087,control,right,dorsal_visual_cortex,word,58387,3.262578248977661,371.0,1210.41650390625
sub-087,control,right,ventral_visual_cortex,face,377086,4.074761867523193,13070.0,53257.13671875
sub-087,control,right,ventral_visual_cortex,word,377086,3.1009907722473145,3648.0,11312.4140625
sub-087,control,right,hemi,face,692346,3.876549005508423,16332.0,63311.796875
sub-087,control,right,hemi,word,692346,3.054079532623291,5830.0,17805.283203125
sub-088,control,left,dorsal_visual_cortex,face,51871,3.0886006355285645,245.0,756.7071533203125
sub-088,control,left,dorsal_visual_cortex,word,51871,2.8516297340393066,1604.0,4574.01416015625
sub-088,control,left,ventral_visual_cortex,face,329948,3.2817797660827637,2522.0,8276.6484375
sub-088,control,left,ventral_visual_cortex,word,329948,3.2635135650634766,11947.0,38989.1953125
sub-088,control,left,hemi,face,605645,3.198462724685669,3255.0,10410.99609375
sub-088,control,left,hemi,word,605645,3.1754493713378906,17996.0,57145.38671875
sub-088,control,right,dorsal_visual_cortex,face,51122,3.8338730335235596,811.0,3109.27099609375
sub-088,control,right,dorsal_visual_cortex,word,51122,3.5075697898864746,1718.0,6026.0048828125
sub-088,control,right,ventral_visual_cortex,face,334423,3.57503604888916,7163.0,25607.982421875
sub-088,control,right,ventral_visual_cortex,word,334423,3.074821710586548,6711.0,20635.12890625
sub-088,control,right,hemi,face,611713,3.4326331615448,9593.0,32929.25
sub-088,control,right,hemi,word,611713,2.9771649837493896,9964.0,29664.47265625
sub-093,control,left,dorsal_visual_cortex,face,51961,2.4144539833068848,14.0,33.8023567199707
sub-093,control,left,dorsal_visual_cortex,word,51961,2.861023426055908,427.0,1221.656982421875
sub-093,control,left,ventral_visual_cortex,face,334122,3.350263833999634,2422.0,8114.3388671875
sub-093,control,left,ventral_visual_cortex,word,334122,3.5225138664245605,4489.0,15812.564453125
sub-093,control,left,hemi,face,615700,3.2776083946228027,2738.0,8974.091796875
sub-093,control,left,hemi,word,615700,3.44797420501709,5976.0,20605.09375
sub-093,control,right,dorsal_visual_cortex,face,50283,2.6262335777282715,74.0,194.34127807617188
sub-093,control,right,dorsal_visual_cortex,word,50283,2.6902599334716797,186.0,500.38836669921875
sub-093,control,right,ventral_visual_cortex,face,331106,3.797731637954712,3591.0,13637.654296875
sub-093,control,right,ventral_visual_cortex,word,331106,2.865309715270996,817.0,2340.9580078125
sub-093,control,right,hemi,face,606652,3.6909537315368652,3966.0,14638.322265625
sub-093,control,right,hemi,word,606652,2.7819879055023193,1265.0,3519.21484375
sub-094,control,left,dorsal_visual_cortex,face,53132,2.9345362186431885,325.0,953.7243041992188
sub-094,control,left,dorsal_visual_cortex,word,53132,2.8861236572265625,1060.0,3059.291015625
sub-094,control,left,ventral_visual_cortex,face,350661,3.231785774230957,2954.0,9546.6953125
sub-094,control,left,ventral_visual_cortex,word,350661,3.156343460083008,5845.0,18448.828125
sub-094,control,left,hemi,face,646909,3.1457982063293457,4256.0,13388.517578125
sub-094,control,left,hemi,word,646909,3.1576364040374756,9016.0,28469.25
sub-094,control,right,dorsal_visual_cortex,face,50831,2.938413619995117,435.0,1278.2099609375
sub-094,control,right,dorsal_visual_cortex,word,50831,2.9070587158203125,2041.0,5933.306640625
sub-094,control,right,ventral_visual_cortex,face,337951,3.509629487991333,6237.0,21889.55859375
sub-094,control,right,ventral_visual_cortex,word,337951,3.018731117248535,6616.0,19971.92578125
sub-094,control,right,hemi,face,614301,3.374986410140991,8799.0,29696.505859375
sub-094,control,right,hemi,word,614301,2.970323324203491,10910.0,32406.228515625
sub-095,control,left,dorsal_visual_cortex,face,50119,2.5506644248962402,30.0,76.51993560791016
sub-095,control,left,dorsal_visual_cortex,word,50119,2.989717721939087,220.0,657.7379150390625
sub-095,control,left,ventral_visual_cortex,face,336067,2.948751449584961,989.0,2916.315185546875
sub-095,control,left,ventral_visual_cortex,word,336067,3.2636935710906982,2060.0,6723.208984375
sub-095,control,left,hemi,face,614219,2.860936403274536,1339.0,3830.793701171875
sub-095,control,left,hemi,word,614219,3.245265245437622,2551.0,8278.671875
sub-095,control,right,dorsal_visual_cortex,face,51890,2.678925037384033,42.0,112.51485443115234
sub-095,control,right,dorsal_visual_cortex,word,51890,2.624929189682007,56.0,146.99603271484375
sub-095,control,right,ventral_visual_cortex,face,345645,3.1705117225646973,1913.0,6065.18896484375
sub-095,control,right,ventral_visual_cortex,word,345645,3.1777150630950928,377.0,1197.99853515625
sub-095,control,right,hemi,face,629265,3.067017078399658,2373.0,7278.03125
sub-095,control,right,hemi,word,629265,3.436229944229126,664.0,2281.65673828125
sub-096,control,left,dorsal_visual_cortex,face,56928,3.1568636894226074,469.0,1480.569091796875
sub-096,control,left,dorsal_visual_cortex,word,56928,3.2349774837493896,5982.0,19351.634765625
sub-096,control,left,ventral_visual_cortex,face,371343,3.8547587394714355,6601.0,25445.26171875
sub-096,control,left,ventral_visual_cortex,word,371343,3.269613265991211,24335.0,79566.0390625
sub-096,control,left,hemi,face,684634,3.6992197036743164,8164.0,30200.4296875
sub-096,control,left,hemi,word,684634,3.2140750885009766,38726.0,124468.2734375
sub-096,control,right,dorsal_visual_cortex,face,56027,2.736133098602295,1015.0,2777.175048828125
sub-096,control,right,dorsal_visual_cortex,word,56027,3.4222002029418945,6269.0,21453.7734375
sub-096,control,right,ventral_visual_cortex,face,371260,3.5884149074554443,7785.0,27935.810546875
sub-096,control,right,ventral_visual_cortex,word,371260,3.1164889335632324,18529.0,57745.421875
sub-096,control,right,hemi,face,675460,3.459368944168091,9505.0,32881.30078125
sub-096,control,right,hemi,word,675460,3.0971391201019287,31048.0,96159.9765625
sub-097,control,left,dorsal_visual_cortex,face,52532,2.7513229846954346,103.0,283.3862609863281
sub-097,control,left,dorsal_visual_cortex,word,52532,3.060239791870117,1581.0,4838.2392578125
sub-097,control,left,ventral_visual_cortex,face,333980,3.7306883335113525,5150.0,19213.044921875
sub-097,control,left,ventral_visual_cortex,word,333980,3.361534833908081,4239.0,14249.5458984375
sub-097,control,left,hemi,face,615721,3.5459542274475098,6436.0,22821.76171875
sub-097,control,left,hemi,word,615721,3.2526450157165527,6125.0,19922.451171875
sub-097,control,right,dorsal_visual_cortex,face,48631,3.083582878112793,245.0,755.477783203125
sub-097,control,right,dorsal_visual_cortex,word,48631,2.7928895950317383,366.0,1022.1976318359375
sub-097,control,right,ventral_visual_cortex,face,328963,3.746511697769165,7113.0,26648.9375
sub-097,control,right,ventral_visual_cortex,word,328963,3.559685230255127,3099.0,11031.46484375
sub-097,control,right,hemi,face,602231,3.5740790367126465,9372.0,33496.26953125
sub-097,control,right,hemi,word,602231,3.4344570636749268,4302.0,14775.0341796875
